index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Mrpl15,3.6925420244570692,4.096297572867013,3.5798163565852796,3.439325274075864,3.410980187917641,3.5856990634371,3.8997027582692128,2.6037703506895595
Lypla1,2.8260283420634913,2.8245820585029127,3.449861632083857,3.6937198668566817,2.437069583369847,2.501203258139087,3.454009784196833,1.5323704370402451
Tcea1,4.505503618928872,3.8387649284251952,4.454240511704488,3.6808478959336903,4.271435281995476,3.7157583278005513,4.4510029782581135,4.381198906914204
Atp6v1h,3.41327702604878,2.649418657688737,3.1567762200908764,4.003628348560458,3.719792329596648,2.6437193772380723,3.121662713808922,3.2578130529437264
Rb1cc1,2.0332968677649945,2.109878235685558,1.8107376381268663,2.1995914888151322,1.7297269717933368,2.0733668152378275,1.991526661764573,1.8002135453583252
4732440D04Rik,0.40873482483686063,0.47606583271210523,0.23385459799872313,0.5788650659542075,0.5304995689194855,0.38481823890301126,0.39278996966969015,0.1792942284127508
Pcmtd1,3.6850642113393666,2.744165637443313,1.8489413972092155,3.854801624725495,3.228118684470847,2.7078984103052033,2.438294276945555,3.4752338785619363
Rrs1,2.6586071848343904,2.60104847833664,1.728804628200503,2.5866555965699343,2.4983781640345204,2.60461393584256,2.049822257899469,1.0668340874050626
Vcpip1,1.4288159805004772,1.2815631697050947,1.9702689937316407,1.6580899618098563,1.24285723333137,1.3813068278047047,1.680049596108608,1.8326467328331386
Sgk3,1.8502534375350823,0.4170058150414622,3.9438854734601234,0.6394579883890568,1.5307476283542054,0.6012330480984792,3.8970309448046048,0.34343447287471357
Snhg6,2.400933258768086,2.3557526268071607,2.711734785221739,1.6225559426297829,2.635122730360182,3.033166552094488,3.6593154389606726,1.9518932742878465
Cops5,2.491515352259308,2.9373143103470887,3.788025264885509,4.578351081963333,2.37996227117098,2.7249762685710146,3.0614262253177795,3.719869837974637
Cspp1,1.906581116757512,1.4184728073495434,1.5192508495078911,2.2816303177561,2.0896854208677627,1.340840749197054,2.1649648860515818,1.59625510285583
Arfgef1,2.7254782608730466,2.8623696232655007,2.411345082467696,2.765405914672704,2.6192523754051287,2.4543281087724136,2.3709608104611104,2.069815297899066
Ncoa2,1.8234527385581742,2.38115215449967,2.311933069351111,1.629276881412497,1.6738619179360386,2.1976543555046057,2.0143890763404357,3.410011232490155
Tram1,6.276690323344821,5.918169119731359,6.113069281149048,7.329114897716962,5.740251106489105,5.425374190200613,5.926890539901764,7.203277905751885
Lactb2,0.4937825656648705,0.8238316922401098,0.8099228963807422,0.9289288591215955,0.4128480788310117,0.6815239834309338,0.7316817963346024,1.232595164407831e-30
Terf1,1.752513239998065,2.122746197576308,1.6977238532527887,3.3487423138192876,1.560989746331937,1.8420756887209928,1.621439764082013,1.7808935315033987
Rpl7,0.7922479609749787,1.3684351784896016,2.461991006510701,1.2666557608049767,0.9694151732810827,0.9000586740387426,1.62275904672194,2.4992911558267132
Ube2w,3.0795324826214876,1.7767817733212126,3.366749674415225,2.745533731787772,2.7289261394925806,1.5170992601939683,3.0559846421787595,1.9138732113876895
