index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Cd2bp2,1.2298767708987506,1.2728935491987812,1.3130626644822165,1.3147600266621946,1.1038670076782928,1.2039525655551064,1.309318495173775,1.0920551339962923
Tbc1d10b,0.9130808310523507,1.0281616635564452,1.3659270742835385,1.1878709378561325,0.8346025984687325,0.8960728174034888,1.0795361817670153,0.9263580330585351
Mylpf,0.7321065281062138,0.8123042535816969,0.7830645561745037,0.8656558375921145,0.7381599180046639,0.7841007165432445,0.7909317279325915,0.7627598468259912
Sept1,3.126816023476328,4.478098340779369,1.9120020125092088,5.14220401655039,2.8214356973434898,4.304716247750475,1.920536435613821,5.090887150675995
Zfp553,0.8446243822228642,0.8616396105211243,0.8335512838584742,1.0834141414428538,0.8130267413347986,0.8061745925669835,0.7820202739639063,0.7931573690710975
Zfp771,0.9953582223674412,0.944888558745504,1.0988744256235803,1.109256210404866,0.9636443169822624,0.8948206759983306,1.0574612075626624,0.8309630534753161
Dctpp1,1.1059180184645705,1.0985990015625355,1.6428730016756612,1.0591959614302435,1.077487803258868,1.10791054190417,1.6891769641383274,0.8632665433217017
Sephs2,1.1172149941764906,1.2333533486294483,1.7851186776094032,2.2916257115733294,1.0255367414930197,1.1181510831155255,1.3100767600114902,1.4387595649258391
Itgal,1.0714350487539908,1.9208294122762235,2.012563331925693,2.8350518298062797,1.033841098443097,1.6014793247121026,2.210587040945443,2.1857034297660807
Zfp747,0.7733895809937616,0.7760079198164294,0.7523050495817878,0.6931471805599463,0.7755476726260775,0.7639122355860881,0.7213381837205395,0.6931471805599464
E430018J23Rik,0.7453617329571496,0.7449116549748379,0.7090554257779081,0.6931471805599463,0.7261310823865356,0.7557379234816359,0.7150336678788576,0.7538831943254436
Zfp764,0.7919123224965364,0.7840825001522782,0.7462627426318746,0.8004146706878297,0.7691959673257245,0.7620066742534348,0.6999405292358322,0.6931471805599464
Zfp688,0.8935242105196641,0.9003420840787492,0.9356403563310857,0.845086606439009,0.8962022135756539,0.8200857379513322,0.8702913797656872,0.7940660182170642
Prr14,1.1093307633458853,1.0800886697015648,1.171263408199441,1.157802324210529,1.0346445029333664,1.0566058033264702,1.1203286907187011,1.149187301531983
Fbrs,0.9709946402461401,0.9569052971241162,1.0655606198329004,0.8368689992761843,0.9211848550770939,0.8751897723334728,1.0360473634284015,0.7539250758228114
1700008J07Rik,0.789370226960252,0.7632781619562846,0.7641248622199059,0.7612234139710967,0.7648297015592406,0.7548588853850328,0.7427199664429219,0.7982197580438888
Srcap,0.902568508009022,0.9035273782295284,0.813498573328596,0.7878111213689064,0.8746160641865894,0.903375077280051,0.8624422546958177,0.8010231649774016
Phkg2,1.22362240842706,1.324002739537783,1.3090391058959876,1.4108879476065106,1.15185579872494,1.247434903926565,1.3224256611180893,1.1657236307664973
Rnf40,0.8904895398858275,0.9374932120370475,0.9550689207326105,1.008674483778962,0.8377468015857514,0.8619596928899846,0.8545363606881475,0.7568496306049552
Bcl7c,1.504876113097363,1.3020332790867009,1.6327796447734162,1.6072823160411271,1.3341516796378088,1.1558635092705167,1.630237581713511,1.3663201017573763
Orai3,1.2156906572725534,0.9505851176969015,1.4511190866481818,1.4042090730900938,1.0975817362876457,0.8967476048303822,1.369355318638834,1.3677139908936027
Setd1a,0.8173374115041775,0.8373152176420772,0.8718531799211598,0.7621857802806261,0.8113086330214136,0.8143552519501077,0.8106089160186611,0.721100365602934
Stx4a,1.4545488016694768,1.6654006271581476,1.8051246671499301,1.4522821074659102,1.3382869397866473,1.5390888476647218,1.6884385816728145,1.5263996928100656
Zfp668,0.7941184819004007,0.8504811053975497,0.7914393046049509,0.9697766886443713,0.7729897460197599,0.8186061948012667,0.7494503980680844,0.7279819845723839
Zfp646,0.9522995510445837,0.969059284862291,0.8951923398435799,0.8349947547348956,0.9287575329357959,0.9829591692435258,0.8960765863467344,0.823735058464183
Vkorc1,1.0932748526484364,1.1090740698085417,1.118282248918896,1.0891907272411823,1.0024810084790599,1.0832296210643677,1.1357644291622955,0.8293769180158446
Bckdk,1.1402247052619303,1.0924055207539645,1.344918327005898,1.210801415195821,1.01162484375861,1.0257445535443892,1.2123957633284665,0.9982741023355415
Kat8,0.991037082193213,0.9258636089971267,0.9021980464140418,1.055400011382829,0.9564272299676237,0.8923970521901244,0.8564875939508512,0.9931671244959468
Fus,4.1819786779691315,3.8699985476854617,3.7072100350854464,4.009427836919931,3.7323746884824316,3.7590651777884942,3.72746541158821,3.3822660701135407
Pycard,2.4915046664722866,3.0825743319850303,3.4830012325733475,4.091550248313467,1.9710102607791196,2.8371848490375142,3.046930305457515,3.3623556863333146
Itgam,0.7221908212191483,0.6973776613677924,1.6191556380046843,1.4402714051780272,0.7040539044164883,0.7016138222776344,1.3762468872501077,1.288496909280966
Itgax,0.7335077837633981,0.7465049779176193,1.7214804638994106,2.44648791964464,0.7033763043052133,0.7034100330712152,1.819870432676036,1.7790311146919173
Armc5,0.8575179433860203,0.8452274109654553,0.9065065314689391,0.8368612467485034,0.8010872582138002,0.8070806958832557,0.8597440274572277,0.7592595475277802
Rgs10,1.0866125650535414,3.213555804812268,3.0872952295664775,0.7632734287974472,1.1828150719207604,3.314456348517914,3.013773117043467,0.761302901958528
